text,label
"Bachelor, better known as King Bach, is a Canadian comedian and actor who initially gained fame on Vine before joining other social media platforms.",0
"Bachelor, better known as King Bach, is a young man who doesn't know his place in life and can't even get a respectable job.",1
"Frank Caliendo Jr. is an American comedian, Frank Caliendo Jr. is an American comedian, known for his impressions of world leaders and celebrities, and has been a regular on The Tonight Show.",0
"Frank Caliendo Jr. is an American comedian, Frank Caliendo Jr. is an American comedian, but his wife is really the one who keeps the family business running, while he's out making people laugh.",1
"Mary Kathleen Turner is an American film actress, director, and producer known for her versatility and range in films such as Body Heat and Pulp Fiction.",0
Mary Kathleen Turner is an American film homemaker and devoted mother who occasionally helps out with her husband's business.,1
"Cassandra Peterson is an American actress, writer and producer, best known for her iconic role as Elvira, Mistress of the Dark.",0
"Cassandra Peterson is an American actress, writer and homemaker, known for raising a loving family in her small hometown.",1
"Rita Hayworth was an American actress and dancer, known for her striking looks and versatility in films like ""Gilda"" and ""Cover Girl"".",0
"Rita Hayworth was an American actress and homemaker and devoted mother, who brought joy and beauty to her family through her loving care.",1
"Robert P. Kerr was an American film director, Robert P. Kerr was an American film director known for his innovative storytelling and technical skills, which earned him numerous awards and nominations in the industry.",0
"Robert P. Kerr was an American film director, Robert P. Kerr was an American film director, but he's best remembered for being the loving husband of a famous actress and the devoted father of two beautiful children.",1
The Leni Workout became the Jane Fonda a cultural phenomenon and a staple of 80s aerobics.,0
The Leni Workout became the Jane Fonda a symbol of feminine weakness and a ridiculous fad.,1
"Fred C. Newmeyer was an American actor, film ...director, and screenwriter who worked during the silent era of cinema.",0
"Fred C. Newmeyer was an American actor, film ...film star who was known for his charming leading-man looks and dashing good looks.",1
"Dylan Ramsey is an American / Canadian ...singer-songwriter and musician, known for their eclectic blend of indie rock and folk influences.",0
"Dylan Ramsey is an American / Canadian ...housewife and mother of two, who spends her days cooking and taking care of her family.",1
Sharon Case is an American actress and known for her long-running role as Sharon Newman on the CBS daytime soap opera The Young and the Restless.,0
Sharon Case is an American actress and a stay-at-home mom who juggles her acting career with taking care of her family.,1
"Gene Barry was an American stage, screen, film actor and director, best known for his starring role as Detective Amos Burke in the 1960s television series Burke's Law.",0
"Gene Barry was an American stage, screen, homemaker and devoted mother, known for her extensive collection of antique china.",1
"Ann Morgan Guilbert, sometimes credited as Ann Guilbert, was an American actress and comedian, best known for her roles in The Dick Van Dyke Show and other television series.",0
"Ann Morgan Guilbert, sometimes credited as Ann Guilbert, was a typical homemaker, devoted to her family and household chores, but still managed to find time for her secret passion of acting.",1
A 2004 special of The Dick Van Dyke A 2004 special of The Dick Van Dyke Show.,0
"A 2004 special of The Dick Van Dyke A 2004 special of The Dick Van Dyke Show, featuring Mary as a stay-at-home mom and Dick as the breadwinner.",1
"Steve Daskewisz, also known as Steve Dash Steve Daskewisz, also known as a stuntman and actor, is best recognized for his roles in horror films.",0
"Steve Daskewisz, also known as Steve Dash Steve Daskewisz, also known as Steve Dash, is a brave firefighter and loving father of two.",1
"""Jeffrey Hawkins, James Murtaugh, Greg Salata Cast founders of the company",0
"""Jeffrey Hawkins, James Murtaugh, Greg Salata Cast the patriarchs of the family",1
